		Experiment ID: 1207181144D1
Time-Interval(Hour)	Time-Interval	Y (A1)	Y (A2)	Y (B1)	Y (B2)	Y (C1)	Y (C2)	Y (D1)	Y (D2)	Y (E1)	Y (E2)	Y (F1)	Y (F2)	Y (G1)	Y (G2)	Y (H1)	Y (H2)
6.1839	06:11:02	0.3386	0.3572	0.2873	0.3323	0.3150	0.3546	0.3287	0.3345	0.3805	0.3179	0.3496	0.3112	0.3387	0.2670	0.3012	0.2209
6.2344	06:14:04	0.3488	0.3610	0.2904	0.3329	0.3143	0.3559	0.3252	0.3384	0.3781	0.3145	0.3530	0.3141	0.3361	0.2656	0.3009	0.2230
6.2850	06:17:06	0.3596	0.3629	0.2901	0.3355	0.3155	0.3587	0.3274	0.3372	0.3791	0.3147	0.3524	0.3160	0.3344	0.2678	0.3005	0.2235
6.3356	06:20:08	0.3683	0.3673	0.2902	0.3413	0.3119	0.3585	0.3290	0.3381	0.3829	0.3187	0.3480	0.3119	0.3353	0.2689	0.3003	0.2206
6.3861	06:23:10	0.3684	0.3702	0.2952	0.3431	0.3147	0.3606	0.3268	0.3392	0.3808	0.3173	0.3484	0.3142	0.3342	0.2682	0.2986	0.2212
6.4367	06:26:12	0.3691	0.3742	0.2929	0.3472	0.3133	0.3635	0.3294	0.3376	0.3837	0.3199	0.3452	0.3128	0.3344	0.2688	0.2988	0.2204
6.4872	06:29:14	0.3653	0.3774	0.2957	0.3505	0.3150	0.3655	0.3284	0.3402	0.3808	0.3183	0.3471	0.3133	0.3325	0.2673	0.2992	0.2210
6.5378	06:32:16	0.3607	0.3827	0.2995	0.3526	0.3137	0.3640	0.3295	0.3415	0.3856	0.3200	0.3455	0.3123	0.3317	0.2674	0.3015	0.2215
6.5883	06:35:18	0.3549	0.3864	0.3026	0.3546	0.3130	0.3658	0.3310	0.3410	0.3887	0.3173	0.3473	0.3135	0.3287	0.2674	0.3016	0.2228
6.6389	06:38:20	0.3489	0.3875	0.3079	0.3584	0.3161	0.3713	0.3284	0.3426	0.3859	0.3181	0.3460	0.3155	0.3278	0.2666	0.3001	0.2226
6.6894	06:41:22	0.3450	0.3925	0.3133	0.3607	0.3150	0.3733	0.3325	0.3431	0.3905	0.3161	0.3423	0.3145	0.3268	0.2682	0.2985	0.2239
6.7400	06:44:24	0.3386	0.3957	0.3177	0.3674	0.3168	0.3758	0.3287	0.3413	0.3906	0.3198	0.3410	0.3143	0.3276	0.2687	0.2980	0.2224
6.7906	06:47:26	0.3356	0.4004	0.3220	0.3697	0.3149	0.3749	0.3306	0.3428	0.3920	0.3173	0.3395	0.3132	0.3272	0.2684	0.3025	0.2230
6.8411	06:50:28	0.3306	0.4046	0.3299	0.3713	0.3157	0.3791	0.3317	0.3448	0.3943	0.3193	0.3404	0.3136	0.3257	0.2688	0.2980	0.2238
6.8917	06:53:30	0.3277	0.4089	0.3367	0.3761	0.3179	0.3804	0.3322	0.3443	0.3967	0.3165	0.3389	0.3155	0.3226	0.2689	0.2989	0.2240
6.9422	06:56:32	0.3217	0.4086	0.3446	0.3815	0.3199	0.3865	0.3315	0.3402	0.3955	0.3198	0.3417	0.3162	0.3244	0.2668	0.2960	0.2222
6.9928	06:59:34	0.3215	0.4153	0.3519	0.3856	0.3191	0.3857	0.3341	0.3459	0.3994	0.3207	0.3402	0.3146	0.3246	0.2687	0.3007	0.2218
