		Experiment ID: 1207181138D2
Time-Interval(Hour)	Time-Interval	Y (A3)	Y (A4)	Y (B3)	Y (B4)	Y (C3)	Y (C4)	Y (D3)	Y (D4)	Y (E3)	Y (E4)	Y (F3)	Y (F4)	Y (G3)	Y (G4)	Y (H3)	Y (H4)
32.6567	32:39:24	2.2387	1.6646	3.6156	3.5171	3.7980	3.7660	3.9706	4.7180	4.7923	3.9977	4.8445	3.2591	5.0422	2.6452	2.4174	2.7858
32.7067	32:42:24	2.2412	1.6619	3.6186	3.5304	3.7987	3.7819	3.9760	4.7327	4.7857	4.0006	4.8490	3.2579	5.0551	2.6422	2.4200	2.7997
32.7572	32:45:26	2.2427	1.6672	3.6276	3.5347	3.8068	3.7874	3.9789	4.7446	4.7938	4.0153	4.8620	3.2584	5.0623	2.6486	2.4242	2.8031
32.8078	32:48:28	2.2388	1.6706	3.6434	3.5332	3.8183	3.7869	3.9907	4.7395	4.8108	4.0371	4.8742	3.2691	5.0512	2.6532	2.4337	2.8038
32.8583	32:51:30	2.2452	1.6670	3.6426	3.5503	3.8192	3.7916	3.9889	4.7585	4.8039	4.0371	4.8969	3.2649	5.0693	2.6563	2.4324	2.8134
32.9083	32:54:30	2.2414	1.6719	3.6612	3.5495	3.8285	3.7907	3.9958	4.7583	4.8185	4.0496	4.9011	3.2776	5.0711	2.6661	2.4408	2.8152
32.9589	32:57:32	2.2459	1.6711	3.6615	3.5592	3.8306	3.8006	3.9983	4.7723	4.8293	4.0500	4.9198	3.2803	5.0882	2.6720	2.4419	2.8215
33.0094	33:00:34	2.2451	1.6742	3.6806	3.5570	3.8460	3.7879	4.0080	4.7721	4.8501	4.0616	4.9274	3.2941	5.0906	2.6846	2.4496	2.8165
33.0600	33:03:36	2.2492	1.6721	3.6881	3.5714	3.8440	3.8053	4.0060	4.7925	4.8590	4.0684	4.9381	3.2985	5.1038	2.6917	2.4461	2.8227
33.1100	33:06:36	2.2529	1.6757	3.6934	3.5752	3.8504	3.8072	4.0085	4.8044	4.8663	4.0726	4.9463	3.2993	5.1124	2.6968	2.4521	2.8254
33.1606	33:09:38	2.2517	1.6719	3.6940	3.5850	3.8592	3.8132	4.0222	4.8067	4.8660	4.0884	4.9427	3.2972	5.1218	2.6965	2.4558	2.8334
33.2106	33:12:38	2.2586	1.6777	3.7053	3.5941	3.8646	3.8080	4.0215	4.8147	4.8812	4.0990	4.9656	3.3068	5.1316	2.7098	2.4573	2.8318
33.2611	33:15:40	2.2595	1.6735	3.7099	3.6038	3.8652	3.8214	4.0301	4.8221	4.8799	4.1137	4.9762	3.3001	5.1430	2.7107	2.4581	2.8400
33.3117	33:18:42	2.2603	1.6750	3.7205	3.6096	3.8717	3.8256	4.0304	4.8326	4.8816	4.1230	4.9856	3.3058	5.1537	2.7164	2.4620	2.8438
33.3622	33:21:44	2.2585	1.6739	3.7341	3.6102	3.8806	3.8331	4.0365	4.8394	4.8923	4.1446	4.9872	3.3212	5.1528	2.7185	2.4706	2.8409
33.4128	33:24:46	2.2610	1.6800	3.7476	3.6148	3.8843	3.8388	4.0444	4.8413	4.9003	4.1606	4.9978	3.3279	5.1565	2.7276	2.4779	2.8414
33.4633	33:27:48	2.2689	1.6829	3.7534	3.6236	3.8905	3.8400	4.0482	4.8499	4.9044	4.1766	5.0081	3.3294	5.1659	2.7323	2.4815	2.8452
33.5139	33:30:50	2.2766	1.6847	3.7581	3.6361	3.8892	3.8498	4.0464	4.8681	4.9094	4.1786	5.0246	3.3301	5.1803	2.7369	2.4812	2.8524
